"No.","Time","Source","Delta Time","Destination","Protocol","Length","Info"
"1337","77974.664000","controller","0.102000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1338","77974.664000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1354","77978.288000","remote ()","0.467000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1407","77982.058000","remote ()","0.210000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1583","77985.103000","remote ()","0.092000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1598","77987.135000","remote ()","0.008000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1609","77989.162000","remote ()","0.246000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1628","77990.323000","remote ()","0.389000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1848","77997.283000","remote ()","0.478000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1864","78000.448000","localhost ()","0.302000","remote ()","ATT","20","Sent Handle Value Notification, Handle: 0x0028 (Unknown)"
"1875","78000.474000","remote ()","0.012000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1876","78000.532000","controller","0.058000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1886","78000.618000","remote ()","0.025000","localhost ()","ATT","30","Rcvd Write Request, Handle: 0x0025 (Unknown)"
"1887","78000.621000","localhost ()","0.003000","remote ()","ATT","10","Sent Write Response, Handle: 0x0025 (Unknown)"
"1888","78000.622000","localhost ()","0.001000","remote ()","ATT","112","Sent Handle Value Notification, Handle: 0x002b (Unknown)"
"1905","78000.766000","controller","0.021000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1906","78000.766000","controller","0.000000","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"1914","78001.488000","remote ()","0.217000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"1971","78002.359000","remote ()","0.004000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2083","78004.389000","remote ()","0.257000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2116","78009.608000","remote ()","0.081000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2121","78010.478000","remote ()","0.349000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2298","78017.440000","remote ()","0.002000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2320","78021.498000","remote ()","0.490000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2489","78025.558000","remote ()","0.501000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2500","78026.718000","remote ()","0.190000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2503","78027.588000","remote ()","0.188000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2506","78028.748000","remote ()","0.169000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2680","78035.708000","remote ()","0.351000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2688","78037.738000","remote ()","0.053000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2703","78041.798000","remote ()","0.490000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2876","78046.875000","remote ()","0.020000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"2886","78049.919000","remote ()","0.400000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
"3066","78057.894000","remote ()","0.134000","localhost ()","ATT","32","Rcvd Handle Value Notification, Handle: 0x001e (Unknown)"
